,target_name,donor_correlation_mean,donor_correlation_min,target_contrast,condition,n_cells_target,n_up_genes,n_down_genes,n_total_de_genes,ontarget_effect_size,ontarget_significant,baseMean,offtarget_flag,n_total_genes_category,ontarget_effect_category
642,PAK1,-0.3048110960361034,-0.3743966459988227,ENSG00000149269,Stim8hr,569.0,222,43,265,-1.2238592945083764,False,25.956713298896062,False,>10 DE genes,no on-target KD
643,PAK2,0.6941415541538435,0.4760930798624067,ENSG00000180370,Stim8hr,464.0,46,52,98,-27.344928050473083,True,172.50878507369544,False,>10 DE genes,on-target KD
644,PAN3,0.8279176377908125,0.7481336712541192,ENSG00000152520,Stim8hr,707.0,111,74,185,-16.30959716813212,True,42.999374504767374,False,>10 DE genes,on-target KD
645,PARP14,-0.06765273533708187,-0.1520601372144614,ENSG00000173193,Stim8hr,1815.0,984,345,1329,-21.751064028056284,True,98.26615403328331,False,>10 DE genes,on-target KD
646,PARP2,0.3281738641042879,0.1577925414908447,ENSG00000129484,Stim8hr,177.0,120,57,177,-3.7470395402772585,True,12.6076157548384,False,>10 DE genes,on-target KD
647,PAXIP1,0.7163316743518049,0.6921876120512035,ENSG00000157212,Stim8hr,463.0,494,498,992,-16.51955553995924,True,62.368978051274986,False,>10 DE genes,on-target KD
648,PBX2,0.22157404771778225,0.1090172564465094,ENSG00000204304,Stim8hr,428.0,53,15,68,-16.143805488509386,True,89.03922552134216,True,>10 DE genes,on-target KD
649,PCBP2,0.03416364339706963,-0.0875384992940235,ENSG00000197111,Stim8hr,229.0,439,188,627,-3.70028182017133,True,15.043642369434282,False,>10 DE genes,on-target KD
650,PCGF1,0.7429248242496036,0.6257253819476164,ENSG00000115289,Stim8hr,1526.0,736,212,948,-21.95315300590408,True,52.61090716679692,False,>10 DE genes,on-target KD
651,PCGF6,0.618238765454191,0.5627615368724659,ENSG00000156374,Stim8hr,268.0,49,5,54,-9.30932339010364,True,33.97834464588422,False,>10 DE genes,on-target KD
652,PCNX3,0.7684672738619468,0.74295224681702,ENSG00000197136,Stim8hr,480.0,56,10,66,-8.539538297812266,True,16.06096413377297,False,>10 DE genes,on-target KD
653,PCSK5,-0.11249361913224167,-0.3344191562363259,ENSG00000099139,Stim8hr,609.0,111,4,115,-3.0813235556409144,False,2.094335800814365,False,>10 DE genes,no on-target KD
654,PCYT2,0.5367233446412469,0.4579388612309257,ENSG00000185813,Stim8hr,410.0,479,245,724,-8.504652874076832,True,19.400993900100595,False,>10 DE genes,on-target KD
655,PDCD10,0.4399851321466209,0.24257277691702,ENSG00000114209,Stim8hr,287.0,107,33,140,-17.827516184767312,True,113.71777036138036,False,>10 DE genes,on-target KD
656,PDCD2L,0.044117831876245496,0.0369857424305049,ENSG00000126249,Stim8hr,731.0,238,147,385,-18.90236697057731,True,66.38412724648354,False,>10 DE genes,on-target KD
657,PDCL,0.6385310722704097,0.6117258882528775,ENSG00000136940,Stim8hr,470.0,453,819,1272,-14.145823660862174,True,48.91778988339858,False,>10 DE genes,on-target KD
658,PDIA6,0.7194162772975026,0.6516072278455205,ENSG00000143870,Stim8hr,768.0,131,20,151,-22.544628272646705,True,134.07110844541495,False,>10 DE genes,on-target KD
659,PDLIM2,-0.1609354945877979,-0.2367340855435967,ENSG00000120913,Stim8hr,352.0,198,46,244,-5.468484950481554,True,10.659460346527746,False,>10 DE genes,on-target KD
660,PDS5B,0.658236780376533,0.5283146957134165,ENSG00000083642,Stim8hr,366.0,40,19,59,-13.73659956028276,True,55.25424265235704,False,>10 DE genes,on-target KD
661,PDSS1,0.43407661996401065,0.3114929669698818,ENSG00000148459,Stim8hr,379.0,241,144,385,-11.966177628758564,True,44.58908756961793,False,>10 DE genes,on-target KD
662,PDSS2,0.5257966393201433,0.4936089852851852,ENSG00000164494,Stim8hr,339.0,1235,992,2227,-7.467092318704326,True,24.972265888056164,False,>10 DE genes,on-target KD
663,PEX5,0.6798366118107602,0.5943604556047387,ENSG00000139197,Stim8hr,880.0,99,66,165,-10.982138026005812,True,19.02826354829228,False,>10 DE genes,on-target KD
664,PEX6,0.024264479325659397,-0.0145760643116186,ENSG00000124587,Stim8hr,572.0,477,165,642,-6.310053363497484,True,9.901799052298838,True,>10 DE genes,on-target KD
665,PFAS,0.22439661878725145,0.1320102784164229,ENSG00000178921,Stim8hr,127.0,165,59,224,-9.113807022514155,True,81.94796180139355,False,>10 DE genes,on-target KD
666,PGGT1B,0.5665261244888947,0.4458596730565265,ENSG00000164219,Stim8hr,102.0,2172,842,3014,-4.217846941075719,True,35.00385594146293,False,>10 DE genes,on-target KD
667,PGK1,0.4100425045435183,0.3082005814188265,ENSG00000102144,Stim8hr,114.0,349,143,492,-7.859822882307679,True,94.19699006043744,False,>10 DE genes,on-target KD
668,PGS1,0.5409877795455408,0.4188076584756468,ENSG00000087157,Stim8hr,166.0,99,53,152,-7.317731636731924,True,41.45559600972787,False,>10 DE genes,on-target KD
669,PHF12,0.5476085514998341,0.3855335490743514,ENSG00000109118,Stim8hr,281.0,180,146,326,-11.67452037688894,True,63.24502756680483,False,>10 DE genes,on-target KD
670,PHF23,0.49658370764163995,0.295272657905359,ENSG00000040633,Stim8hr,229.0,220,183,403,-7.628181617919984,True,33.75401696725328,True,>10 DE genes,on-target KD
671,PHF3,0.2573025066444707,0.0803943781050742,ENSG00000118482,Stim8hr,2262.0,38,43,81,-22.537333456192247,True,32.91305983589794,False,>10 DE genes,on-target KD
672,PHF8,0.7010875068905431,0.5344369187378054,ENSG00000172943,Stim8hr,374.0,23,33,56,-12.286766669655243,True,45.7885052279135,False,>10 DE genes,on-target KD
673,PHLPP2,0.5401481020996332,0.3943400994129404,ENSG00000040199,Stim8hr,434.0,18,16,34,-10.189946876316531,True,26.879576295591352,False,>10 DE genes,on-target KD
674,PHOSPHO2,0.6425246606066182,0.6061636673112337,ENSG00000144362,Stim8hr,803.0,283,142,425,-7.914795919784808,True,9.534373258892678,True,>10 DE genes,on-target KD
675,PIGB,-0.0806997724927207,-0.1763331235193703,ENSG00000069943,Stim8hr,1962.0,118,59,177,-14.439779699130378,True,13.205304310564369,True,>10 DE genes,on-target KD
676,PIGW,0.16434855603669157,0.0816275743677959,ENSG00000277161,Stim8hr,427.0,21,44,65,-15.706835337910825,True,75.6775287256349,True,>10 DE genes,on-target KD
677,PIK3R4,0.2707732088769835,0.1816965009214289,ENSG00000196455,Stim8hr,468.0,44,38,82,-13.4641602879223,True,40.27845802491475,False,>10 DE genes,on-target KD
678,PJA2,0.5238082593813082,0.3345600357209626,ENSG00000198961,Stim8hr,532.0,21,12,33,-16.189091583644824,True,66.37177887799999,False,>10 DE genes,on-target KD
679,PKM,0.5931279328613521,0.5599717276509433,ENSG00000067225,Stim8hr,504.0,1149,692,1841,-32.15868327300232,True,361.0135489759016,False,>10 DE genes,on-target KD
680,PKNOX1,0.6534495963214821,0.5592515766930447,ENSG00000160199,Stim8hr,475.0,103,162,265,-11.2445193862034,True,34.34355906701601,False,>10 DE genes,on-target KD
681,PLA2G4A,-0.1453707062486345,-0.1644645212760455,ENSG00000116711,Stim8hr,724.0,90,9,99,-3.530188484148113,True,7.5586707008658225,False,>10 DE genes,on-target KD
682,PLCG1,0.7347062706104363,0.6870393759379275,ENSG00000124181,Stim8hr,421.0,3339,1694,5033,-14.101124295570235,True,97.9299000267981,False,>10 DE genes,on-target KD
683,PLEK2,0.5153324268606636,0.3999556312810001,ENSG00000100558,Stim8hr,580.0,772,133,905,0.0,False,,False,>10 DE genes,no on-target KD
684,PLEKHH2,0.36267500999927815,-0.0253618315030906,ENSG00000152527,Stim8hr,179.0,26,10,36,-0.0031926982865312,True,0.1098591150266619,False,>10 DE genes,on-target KD
685,PLIN4,0.11431697445322919,0.100360883495254,ENSG00000167676,Stim8hr,398.0,165,6,171,0.0,False,,False,>10 DE genes,no on-target KD
686,PMM2,0.2848041930941966,0.2124478070926503,ENSG00000140650,Stim8hr,79.0,240,38,278,-8.06490720010228,True,99.0700706456029,True,>10 DE genes,on-target KD
687,PNPT1,0.48613802582300525,0.4344553262717263,ENSG00000138035,Stim8hr,245.0,689,549,1238,-10.653693255878618,True,59.15268596373598,False,>10 DE genes,on-target KD
688,POLG,0.6496948413826183,0.5350573141123796,ENSG00000140521,Stim8hr,474.0,154,112,266,-12.440968685817618,True,39.02784125856476,False,>10 DE genes,on-target KD
689,POLG2,0.6438393956192814,0.4684285720037839,ENSG00000256525,Stim8hr,135.0,38,12,50,-4.759457702031944,True,29.40092900391092,False,>10 DE genes,on-target KD
690,POLRMT,0.30723692955256343,0.0194061160246459,ENSG00000099821,Stim8hr,297.0,110,59,169,-2.4220595819538677,False,3.636893117377633,False,>10 DE genes,no on-target KD
691,PPAT,0.0751431423552848,-0.1195410722467032,ENSG00000128059,Stim8hr,107.0,63,62,125,-7.516715563751179,True,69.77289333759809,False,>10 DE genes,on-target KD
692,PPCS,0.3715361036061544,0.3593772497703834,ENSG00000127125,Stim8hr,138.0,492,300,792,-5.133297688711335,True,26.464995509947222,False,>10 DE genes,on-target KD
693,PPDPF,-0.1830804769313645,-0.3474042207805551,ENSG00000125534,Stim8hr,1143.0,964,178,1142,-12.983979219784928,True,72.16987547869353,False,>10 DE genes,on-target KD
694,PPHLN1,0.5804026565911792,0.5074071002974607,ENSG00000134283,Stim8hr,646.0,242,176,418,-23.16215466950368,True,126.01101071471057,True,>10 DE genes,on-target KD
695,PPIH,0.507316964340299,0.4045949426978082,ENSG00000171960,Stim8hr,345.0,387,490,877,-4.972866104326907,True,9.406671622873075,False,>10 DE genes,on-target KD
696,PPIL1,0.38048005181870703,0.2121745380694137,ENSG00000137168,Stim8hr,248.0,357,150,507,-14.845166253286472,True,118.46843240590869,False,>10 DE genes,on-target KD
697,PPM1D,0.5847336821060402,0.231366147108858,ENSG00000170836,Stim8hr,639.0,88,52,140,-7.828337733296871,True,13.900060009841336,False,>10 DE genes,on-target KD
698,PPP1R11,0.5450385209329031,0.4863163351893363,ENSG00000204619,Stim8hr,131.0,578,325,903,-9.734710765715322,True,80.18378865860709,True,>10 DE genes,on-target KD
699,PPP1R12A,0.3335466553479159,0.1704336292572281,ENSG00000058272,Stim8hr,577.0,30,27,57,-22.7920844825398,True,108.39946871570052,False,>10 DE genes,on-target KD
700,PPP1R13L,0.596395174336776,0.5413522586481233,ENSG00000104881,Stim8hr,455.0,140,237,377,-2.394344626792144,True,1.8002380872369932,False,>10 DE genes,on-target KD
701,PPP1R15B,0.2890504023856258,0.1247274581377175,ENSG00000158615,Stim8hr,173.0,43,8,51,-15.339592795359463,True,153.05780013230776,False,>10 DE genes,on-target KD
702,PPP1R18,0.5800409604021121,0.4691432644482413,ENSG00000146112,Stim8hr,379.0,19,35,54,-15.409262039902156,True,146.61925464758087,True,>10 DE genes,on-target KD
703,PPP1R2,0.13611891689495428,0.0467193693624041,ENSG00000184203,Stim8hr,970.0,229,167,396,0.0,False,,False,>10 DE genes,no on-target KD
704,PPP1R7,0.6750348678605969,0.5877623433838737,ENSG00000115685,Stim8hr,470.0,15,29,44,-23.32903486444341,True,142.97734966034875,True,>10 DE genes,on-target KD
705,PPP2R5C,0.378751633012208,0.2442767283058601,ENSG00000078304,Stim8hr,180.0,10,29,39,-3.753232595744632,True,72.78965709208471,False,>10 DE genes,on-target KD
706,PPP4C,0.3442851667802005,0.2310963641297189,ENSG00000149923,Stim8hr,151.0,90,82,172,-8.719113492522673,True,187.64349808411995,False,>10 DE genes,on-target KD
707,PPP6C,0.3793630489637958,0.2987999610455615,ENSG00000119414,Stim8hr,286.0,224,74,298,-15.711411505788856,True,119.57363814201818,False,>10 DE genes,on-target KD
708,PPRC1,0.4696578015269221,0.4338786457023786,ENSG00000148840,Stim8hr,311.0,23,17,40,-9.904372191482535,True,130.74867187050768,False,>10 DE genes,on-target KD
709,PRAM1,-0.18232798910278467,-0.2233147333229576,ENSG00000133246,Stim8hr,525.0,196,16,212,-0.1351257496852463,False,0.134407555932907,False,>10 DE genes,no on-target KD
710,PRCC,0.04979878776862203,0.0299069709350967,ENSG00000143294,Stim8hr,118.0,35,18,53,-9.113892594190627,True,92.87240113351255,False,>10 DE genes,on-target KD
711,PRDM15,0.7564675155467105,0.6808781429759236,ENSG00000141956,Stim8hr,567.0,26,35,61,-6.921026467841058,True,9.461373102325668,False,>10 DE genes,on-target KD
712,PRF1,0.020127137159675873,-0.2671566983863641,ENSG00000180644,Stim8hr,782.0,36,8,44,-17.294735365199784,True,316.3242709443484,False,>10 DE genes,on-target KD
713,PRKAR1A,0.43480896609181197,0.4028210355874133,ENSG00000108946,Stim8hr,94.0,1038,353,1391,-7.7091349920737775,True,120.13989260918652,False,>10 DE genes,on-target KD
714,PRKCSH,0.18659676603529496,-0.0184228470575585,ENSG00000130175,Stim8hr,323.0,31,7,38,-12.491501293681154,True,55.93570546296755,False,>10 DE genes,on-target KD
715,PRKD2,0.7790953981880054,0.759930033225312,ENSG00000105287,Stim8hr,951.0,24,29,53,-16.97826361111728,True,56.62218169181706,False,>10 DE genes,on-target KD
716,PRKRA,0.5506140322259802,0.5050612437380545,ENSG00000180228,Stim8hr,633.0,34,16,50,-20.2408445863544,True,90.4488643520909,False,>10 DE genes,on-target KD
717,PROX2,0.14141169011020108,0.0693444288891975,ENSG00000119608,Stim8hr,825.0,116,51,167,0.0,False,,False,>10 DE genes,no on-target KD
718,PROZ,-0.17087231720148785,-0.1755827608909094,ENSG00000126231,Stim8hr,663.0,60,2,62,0.0,False,,False,>10 DE genes,no on-target KD
719,PRPF39,0.6326857506194085,0.5718291446626047,ENSG00000185246,Stim8hr,770.0,174,152,326,-11.741209784625983,True,65.23100499833849,False,>10 DE genes,on-target KD
720,PRRC2A,0.6131513777016271,0.4209807434830268,ENSG00000204469,Stim8hr,399.0,34,88,122,-16.793087526516224,True,80.15006805092811,False,>10 DE genes,on-target KD
721,PRRC2C,-0.4069063563267852,-0.4711772021494853,ENSG00000117523,Stim8hr,584.0,27,12,39,-18.212127351599275,True,192.19356596535903,False,>10 DE genes,on-target KD
722,PRUNE1,0.6090122435448909,0.3877153580076931,ENSG00000143363,Stim8hr,1731.0,131,45,176,-18.81047188838557,True,24.95904232559755,True,>10 DE genes,on-target KD
723,PSIP1,0.6612530677412646,0.584086784553707,ENSG00000164985,Stim8hr,436.0,208,55,263,-10.070219640599223,True,26.34472005835051,False,>10 DE genes,on-target KD
724,PSMB8,0.14630142840642987,-0.0442308859469583,ENSG00000204264,Stim8hr,325.0,34,7,41,-29.71751300037074,True,585.4871843870654,False,>10 DE genes,on-target KD
725,PSMF1,0.736549660455987,0.6879828501345653,ENSG00000125818,Stim8hr,1477.0,189,238,427,-40.09176443858118,True,168.00796832660373,False,>10 DE genes,on-target KD
726,PTBP1,0.32588588573919436,0.3175522292658591,ENSG00000011304,Stim8hr,132.0,152,63,215,-10.615555842072888,True,154.99404120175507,False,>10 DE genes,on-target KD
727,PTEN,0.6721358214410179,0.5933014209070324,ENSG00000171862,Stim8hr,1529.0,829,810,1639,-21.664840700100868,True,80.54573283777228,False,>10 DE genes,on-target KD
728,PTPA,0.5996014711657708,0.5353249257719208,ENSG00000119383,Stim8hr,524.0,169,123,292,-16.506806788144605,True,76.03225943099694,False,>10 DE genes,on-target KD
729,PTPN2,0.5209041509660798,0.4188323986884808,ENSG00000175354,Stim8hr,278.0,70,32,102,-8.958758225653643,True,34.11665115748017,False,>10 DE genes,on-target KD
730,PTRH2,0.6648605942959828,0.5671133397123009,ENSG00000141378,Stim8hr,214.0,73,8,81,-7.329289921757436,True,23.833518738425983,True,>10 DE genes,on-target KD
731,PUM1,0.5545633540621674,0.2568716777828093,ENSG00000134644,Stim8hr,566.0,117,110,227,-21.78675330031585,True,94.10054385333164,False,>10 DE genes,on-target KD
732,PUS3,-0.11389766519496364,-0.1999513049833442,ENSG00000110060,Stim8hr,553.0,52,13,65,-16.850037028244564,True,57.58922403667663,False,>10 DE genes,on-target KD
733,PXMP4,-0.13265570024153486,-0.2216828382778768,ENSG00000101417,Stim8hr,571.0,118,47,165,-5.127337381358948,True,5.304733527300367,False,>10 DE genes,on-target KD
734,QRSL1,0.4750530474055492,0.3669291491022832,ENSG00000130348,Stim8hr,552.0,52,44,96,-14.06516562220001,True,40.96384312706203,True,>10 DE genes,on-target KD
735,R3HCC1L,0.39766617429106255,0.1531659495336396,ENSG00000166024,Stim8hr,453.0,108,12,120,-10.543604900626466,True,26.917819882660204,False,>10 DE genes,on-target KD
736,RAB11FIP1,-0.14616940405133746,-0.2410903704396479,ENSG00000156675,Stim8hr,1642.0,415,173,588,-20.51354574926861,True,152.17856536992198,False,>10 DE genes,on-target KD
737,RAB19,-0.2511531399338988,-0.3305088911887635,ENSG00000146955,Stim8hr,381.0,278,8,286,-1.1020891600562557,False,0.6179942141442183,False,>10 DE genes,no on-target KD
738,RAB27B,-0.12622942896229902,-0.3710875082565926,ENSG00000041353,Stim8hr,1048.0,39,25,64,-0.887082048000494,False,0.3728468814338278,False,>10 DE genes,no on-target KD
739,RAB33A,-0.18535774479700948,-0.264342549596499,ENSG00000134594,Stim8hr,312.0,42,2,44,-8.490093519083874,True,27.55671638618225,False,>10 DE genes,on-target KD
740,RAC2,0.2703399355499421,0.1527341510530925,ENSG00000128340,Stim8hr,576.0,101,20,121,-24.80488903128223,True,389.5795095234989,False,>10 DE genes,on-target KD
741,RAD23A,0.49220995965178355,0.4049666980571795,ENSG00000179262,Stim8hr,1050.0,61,12,73,-37.65339364616911,True,176.6933967312912,True,>10 DE genes,on-target KD
742,RAD51B,0.48299931649108013,0.1976823427317123,ENSG00000182185,Stim8hr,267.0,32,5,37,-7.314222930365453,True,20.025910346091745,False,>10 DE genes,on-target KD
743,RAP2A,0.4103436240681498,0.1640409010339208,ENSG00000125249,Stim8hr,140.0,29,44,73,-6.95969561470157,True,42.45324474753492,False,>10 DE genes,on-target KD
744,RASA2,0.5415271230684027,0.5168000071678507,ENSG00000155903,Stim8hr,471.0,188,62,250,-14.351169259437086,True,63.46473598559979,False,>10 DE genes,on-target KD
745,RAVER1,0.5043507816184024,0.2060972249902758,ENSG00000161847,Stim8hr,847.0,200,56,256,-34.98704425094314,True,174.20019575347632,True,>10 DE genes,on-target KD
746,RB1CC1,0.054480419039374096,0.006883052299665,ENSG00000023287,Stim8hr,301.0,691,211,902,-9.686413870295867,True,33.591340345324205,False,>10 DE genes,on-target KD
747,RBFA,-0.11500099696366867,-0.131030654624347,ENSG00000101546,Stim8hr,375.0,111,35,146,-10.544852934448777,True,40.63430410511465,False,>10 DE genes,on-target KD
748,RBM10,0.5258295351956865,0.4648302253400183,ENSG00000182872,Stim8hr,554.0,316,194,510,-19.26695741660417,True,74.56249075577554,True,>10 DE genes,on-target KD
749,RBM27,0.4186876427137807,0.3493685226192551,ENSG00000091009,Stim8hr,204.0,379,347,726,-13.45739674919279,True,128.0832955538085,False,>10 DE genes,on-target KD
750,RBM33,0.12956485177676672,0.104121157124717,ENSG00000184863,Stim8hr,296.0,638,177,815,-13.46385483444283,True,134.43485510024365,False,>10 DE genes,on-target KD
751,RBM5,0.6444388305298167,0.501224086764308,ENSG00000003756,Stim8hr,520.0,76,92,168,-15.710054500655426,True,48.43751406944536,False,>10 DE genes,on-target KD
752,RBP5,-0.062716822360159,-0.1955084637362363,ENSG00000139194,Stim8hr,692.0,123,47,170,0.0,False,,False,>10 DE genes,no on-target KD
753,RC3H1,0.42642099383069737,0.3602505571643682,ENSG00000135870,Stim8hr,696.0,128,41,169,-24.598406032939444,True,105.28662115515893,False,>10 DE genes,on-target KD
754,RCBTB1,0.13633636417296163,-0.0412598844970816,ENSG00000136144,Stim8hr,1576.0,40,1,41,-17.413455712119575,True,23.62497946482265,False,>10 DE genes,on-target KD
755,RDH13,0.4191073618087024,0.2866568658207031,ENSG00000160439,Stim8hr,423.0,85,40,125,-10.297111415199211,True,28.973055123443267,False,>10 DE genes,on-target KD
756,RELA,0.33251140356343417,0.2486193037528922,ENSG00000173039,Stim8hr,221.0,37,69,106,-6.963442513076426,True,47.104470143422034,False,>10 DE genes,on-target KD
757,RELL2,0.5379436781319367,0.4113623356900088,ENSG00000164620,Stim8hr,162.0,325,414,739,-4.424988925363419,True,12.639673259990207,True,>10 DE genes,on-target KD
758,RELT,0.4535387846252659,0.1884807170043048,ENSG00000054967,Stim8hr,1404.0,16,20,36,-15.285252945774104,True,20.914466700915742,False,>10 DE genes,on-target KD
759,REST,0.6223017778529821,0.528342850462242,ENSG00000084093,Stim8hr,91.0,136,51,187,-6.872195258631782,True,75.81786954716912,False,>10 DE genes,on-target KD
760,RFT1,0.5069120694041338,0.4423352267730491,ENSG00000163933,Stim8hr,96.0,323,105,428,-4.693737963884054,True,57.27934545272463,False,>10 DE genes,on-target KD
761,RFX1,0.6817411294239543,0.6382231518113879,ENSG00000132005,Stim8hr,555.0,268,26,294,-10.08863939360389,True,19.59303889322788,False,>10 DE genes,on-target KD
762,RFXANK,0.6276539654140528,0.5495689560447088,ENSG00000064490,Stim8hr,526.0,36,6,42,-17.812880142922772,True,63.17978284369505,False,>10 DE genes,on-target KD
763,RHBDD3,0.5207479384474497,0.4565296031382351,ENSG00000100263,Stim8hr,449.0,231,79,310,-4.912066302565434,True,6.787187948595353,True,>10 DE genes,on-target KD
764,RIDA,0.2993480660044798,0.1340859466045966,ENSG00000132541,Stim8hr,147.0,205,168,373,-4.180430320842552,True,16.047724248423545,False,>10 DE genes,on-target KD
765,RIPK1,0.5834010722050087,0.4714368313420763,ENSG00000137275,Stim8hr,302.0,124,117,241,-9.866757272430393,True,31.957485932009444,False,>10 DE genes,on-target KD
766,RMND5A,0.4046752421294236,0.3479635552680221,ENSG00000153561,Stim8hr,591.0,284,94,378,-29.26157300171027,True,188.2035214207326,False,>10 DE genes,on-target KD
767,RNASEH2A,0.013125711397289469,-0.1161030976303718,ENSG00000104889,Stim8hr,111.0,30,4,34,-2.4306261079325875,False,7.102459575157528,False,>10 DE genes,no on-target KD
768,RNF145,0.6406999963183196,0.3498406935117513,ENSG00000145860,Stim8hr,350.0,13,56,69,-15.57931626461087,True,111.23213294402808,False,>10 DE genes,on-target KD
769,RNF181,0.42827843018226996,0.2269493582155096,ENSG00000168894,Stim8hr,765.0,27,24,51,-8.922700277805946,True,10.36183007269977,False,>10 DE genes,on-target KD
770,RNF19B,0.47421299883464235,0.2726740497108013,ENSG00000116514,Stim8hr,757.0,356,96,452,-10.208058998482048,True,52.264487618394895,False,>10 DE genes,on-target KD
771,RNF20,0.5140370903261977,0.4717355164632021,ENSG00000155827,Stim8hr,88.0,284,344,628,-5.281752703880913,True,37.30585502083265,False,>10 DE genes,on-target KD
772,RNF215,-0.0320993038767635,-0.2389079470816624,ENSG00000099999,Stim8hr,287.0,28,6,34,-0.2016277033618841,False,5.527140500448966,False,>10 DE genes,no on-target KD
773,RNF41,0.2895808374647385,0.148528254189124,ENSG00000181852,Stim8hr,771.0,41,31,72,-14.600813908075402,True,47.87135847859383,True,>10 DE genes,on-target KD
774,RNFT1,-0.016661242401777965,-0.231629291154435,ENSG00000189050,Stim8hr,1762.0,308,106,414,-15.58949094812333,True,18.265746529224987,False,>10 DE genes,on-target KD
775,RNFT2,0.6940550096489172,0.461530296210388,ENSG00000135119,Stim8hr,954.0,5,30,35,-5.595931058591939,True,3.672311545244043,True,>10 DE genes,on-target KD
776,RPE,0.4477573803447468,0.3238201161040992,ENSG00000197713,Stim8hr,336.0,87,30,117,-8.965289290504304,True,30.01547090542864,False,>10 DE genes,on-target KD
777,RPRD1B,0.2305160988715673,0.1425474295831481,ENSG00000101413,Stim8hr,178.0,391,187,578,-5.454794637117246,True,34.42871566032967,True,>10 DE genes,on-target KD
778,RPRD2,0.5956494425610644,0.5398694921798918,ENSG00000163125,Stim8hr,700.0,1032,791,1823,-16.728204589535565,True,48.04605306813793,False,>10 DE genes,on-target KD
779,RPTOR,0.4640251576477524,0.3552401494562361,ENSG00000141564,Stim8hr,276.0,785,244,1029,-8.996295275585782,True,83.69933914954073,False,>10 DE genes,on-target KD
780,RRAGC,0.23208730174517667,-0.0065523883429859,ENSG00000116954,Stim8hr,335.0,62,26,88,-10.024878713671002,True,45.24676385770512,False,>10 DE genes,on-target KD
781,RREB1,0.8364546602821704,0.7778585436525397,ENSG00000124782,Stim8hr,791.0,55,22,77,-8.26100476184279,True,17.501833973281578,False,>10 DE genes,on-target KD
782,RTN4IP1,0.39602374111297883,0.1834041760520288,ENSG00000130347,Stim8hr,1781.0,39,13,52,-10.628693038537255,True,10.641772678474894,True,>10 DE genes,on-target KD
783,RTRAF,0.6638564187517212,0.6490419756534592,ENSG00000087302,Stim8hr,163.0,1369,918,2287,-12.83220507213412,True,175.21910618793297,False,>10 DE genes,on-target KD
784,RWDD2B,0.0008261795013978687,-0.1093276937555041,ENSG00000156253,Stim8hr,569.0,544,176,720,-12.558442332931032,True,27.76477736012457,True,>10 DE genes,on-target KD
785,SAMD1,0.7332096743269781,0.6792591803107423,ENSG00000141858,Stim8hr,591.0,399,86,485,-17.82413038248046,True,93.40108776448658,False,>10 DE genes,on-target KD
786,SCAP,0.4578996421944284,0.3279934087313205,ENSG00000114650,Stim8hr,208.0,11,24,35,-9.54295353246084,True,57.48790385182431,False,>10 DE genes,on-target KD
787,SCGB2B2,0.07660652229773474,-0.0931101593167813,ENSG00000205209,Stim8hr,619.0,36,20,56,0.0,False,,False,>10 DE genes,no on-target KD
788,SCO2,0.5137777746656907,0.3583861290409562,ENSG00000284194,Stim8hr,732.0,225,144,369,-16.214175858488886,True,41.82020414986863,True,>10 DE genes,on-target KD
789,SCRN3,-0.0437444681668942,-0.1670398134947893,ENSG00000144306,Stim8hr,694.0,62,17,79,-10.76995377646815,True,21.938400412896524,True,>10 DE genes,on-target KD
790,SCRT2,-0.016312603874630762,-0.1219607021896369,ENSG00000215397,Stim8hr,985.0,29,19,48,0.0,False,,False,>10 DE genes,no on-target KD
791,SCYL3,0.359690172080987,0.3017503218861627,ENSG00000000457,Stim8hr,304.0,408,133,541,-5.650497772292724,True,23.13102929695413,False,>10 DE genes,on-target KD
792,SEC14L1,0.5030542144268878,0.4867207572651142,ENSG00000129657,Stim8hr,169.0,344,302,646,-2.810861061256782,True,50.36082649233367,False,>10 DE genes,on-target KD
793,SEC14L2,0.05492095843186693,-0.1073688916277962,ENSG00000100003,Stim8hr,715.0,20,51,71,-7.582883508220385,True,12.004940333581668,False,>10 DE genes,on-target KD
794,SEC14L5,0.23403067148754345,0.1016301263175805,ENSG00000103184,Stim8hr,1249.0,36,11,47,0.0,False,,False,>10 DE genes,no on-target KD
795,SEC22A,0.43750597038810274,0.356311807416697,ENSG00000121542,Stim8hr,1479.0,29,2,31,-18.944909165702928,True,29.325978161243995,False,>10 DE genes,on-target KD
796,SEC63,0.5280126972215408,0.3589752470029109,ENSG00000025796,Stim8hr,582.0,208,98,306,-16.375307384692654,True,67.393959817719,False,>10 DE genes,on-target KD
797,SEL1L,0.5419113437175173,0.5384820893279906,ENSG00000071537,Stim8hr,114.0,672,265,937,-8.738205537919114,True,81.89319252772593,False,>10 DE genes,on-target KD
798,SENP1,0.8619415193782181,0.7856633578395692,ENSG00000079387,Stim8hr,829.0,64,42,106,-23.71498360667164,True,84.33597246978569,True,>10 DE genes,on-target KD
799,SENP5,0.6509964908302766,0.6285792485176007,ENSG00000119231,Stim8hr,2188.0,3363,1809,5172,-38.700746284832434,True,67.01293433471305,False,>10 DE genes,on-target KD
800,SERBP1,-0.5310901325947648,-0.7709595087493459,ENSG00000142864,Stim8hr,132.0,19,13,32,-7.923188841517399,True,420.3333432545584,False,>10 DE genes,on-target KD
