ensembl_id,feature_name
ENSG00000226599,RP11-136K14.3
ENSG00000232290,RP1-292B18.3
ENSG00000131016,AKAP12
ENSG00000155906,RMND1
ENSG00000131018,SYNE1
ENSG00000224893,LINC02840
ENSG00000091844,RGS17
ENSG00000213121,RP11-306O13.1
ENSG00000153721,CNKSR3
ENSG00000287092,RP11-537P24.1
ENSG00000285797,RP11-518I13.2
ENSG00000049618,ARID1B
ENSG00000233044,RP1-137K2.2
ENSG00000286482,RP3-395C13.2
ENSG00000175048,ZDHHC14
ENSG00000078269,SYNJ2
ENSG00000285642,RP11-266C7.11
ENSG00000122335,SERAC1
ENSG00000130338,TULP4
ENSG00000274023,RP11-732M18.4
ENSG00000146433,TMEM181
ENSG00000164674,SYTL3
ENSG00000233893,EZR-AS1
ENSG00000271913,TAGAP-AS1
ENSG00000146453,PNLDC1
ENSG00000130368,MAS1
ENSG00000197081,IGF2R
ENSG00000112499,SLC22A2
ENSG00000122194,PLG
ENSG00000231863,RP3-428L16.1
ENSG00000272841,MAP3K4-AS1
ENSG00000085511,MAP3K4
ENSG00000026652,AGPAT4
ENSG00000112530,PACRG
ENSG00000285564,RP3-495O10.5
ENSG00000270419,CAHM
ENSG00000112531,QKI
ENSG00000235538,RP1-230L10.1
ENSG00000260422,RP1-155D22.2
ENSG00000230627,RP1-155D22.1
ENSG00000288584,RP1-230L10.3
ENSG00000287550,ABC10-43608400O15.1
ENSG00000223942,RP11-252P19.2
ENSG00000233365,RP4-655C5.4
ENSG00000286760,RP1-168L15.7
ENSG00000261420,MPC1-DT
ENSG00000232082,RPS6KA2-IT1
ENSG00000284914,RP11-517H2.7
ENSG00000166984,TCP10L2
ENSG00000146521,LINC01558
ENSG00000198221,AFDN-DT
ENSG00000235994,RP3-470B24.5
ENSG00000153303,FRMD1
ENSG00000164488,DACT2
ENSG00000286826,RP11-417E7.3
ENSG00000186340,THBS2
ENSG00000285887,RP1-137D17.3
ENSG00000227704,RP1-266L20.4
ENSG00000266896,RP1-266L20.9
ENSG00000231690,LINC00574
ENSG00000271820,RP5-894D12.5
ENSG00000261003,RP1-140C12.2
ENSG00000112592,TBP
ENSG00000282572,RP11-482G13.1
ENSG00000177706,FAM20C
ENSG00000249574,AC226118.1
ENSG00000286764,WI2-933P11.1
ENSG00000197461,PDGFA
ENSG00000164828,SUN1
ENSG00000239857,GET4
ENSG00000273151,RP11-449P15.2
ENSG00000225146,AC073957.15
ENSG00000164850,GPER1
ENSG00000229043,ZFAND2A-DT
ENSG00000273230,RP11-1246C19.1
ENSG00000198517,MAFK
ENSG00000225968,ELFN1
ENSG00000236081,ELFN1-AS1
ENSG00000176349,AC110781.3
ENSG00000106003,LFNG
ENSG00000136295,TTYH3
ENSG00000228334,AC024028.1
ENSG00000286874,RP11-33P21.1
ENSG00000287665,RP11-32P3.1
ENSG00000218823,PAPOLB
ENSG00000182095,TNRC18
ENSG00000272953,RP11-1275H24.2
ENSG00000273084,RP11-1275H24.3
ENSG00000155034,FBXL18
ENSG00000075624,ACTB
ENSG00000272719,CTB-161C1.1
ENSG00000075618,FSCN1
ENSG00000122543,OCM
ENSG00000122674,CCZ1
ENSG00000155026,RSPH10B
ENSG00000231704,AC004895.4
ENSG00000106346,USP42
ENSG00000008256,CYTH3
ENSG00000164535,DAGLB
ENSG00000215045,GRID2IP
ENSG00000228010,AC073343.13
ENSG00000230825,AC005532.5
ENSG00000272732,RP5-1159O4.2
ENSG00000272745,RP5-1007H16.1
ENSG00000233108,GLCCI1-DT
ENSG00000106415,GLCCI1
ENSG00000272328,RP4-594A5.1
ENSG00000278254,RP4-668E10.4
ENSG00000234710,AC060834.3
ENSG00000283117,MGC4859
ENSG00000271185,RP5-855F16.1
ENSG00000005108,THSD7A
ENSG00000106460,TMEM106B
ENSG00000146530,VWDE
ENSG00000226690,AC005281.1
ENSG00000006747,SCIN
ENSG00000122644,ARL4A
ENSG00000229618,AC011288.2
ENSG00000136267,DGKB
ENSG00000187546,AGMO
ENSG00000286376,RP4-620P6.1
ENSG00000214960,CRPPA
ENSG00000229688,CRPPA-AS1
ENSG00000048052,HDAC9
ENSG00000243004,AC005062.2
ENSG00000183742,MACC1
ENSG00000271133,ITGB8-AS1
ENSG00000105855,ITGB8
ENSG00000004846,ABCB5
ENSG00000105866,SP4
ENSG00000105877,DNAH11
ENSG00000136244,IL6
ENSG00000286703,RP11-84K19.1
ENSG00000228649,SNHG26
ENSG00000122591,FAM126A
ENSG00000164548,TRA2A
ENSG00000169193,CCDC126
ENSG00000287523,RP5-1055C4.1
ENSG00000287093,CTA-385F2.1
ENSG00000070882,OSBPL3
ENSG00000287096,CTA-242H14.2
ENSG00000086300,SNX10
ENSG00000005020,SKAP2
ENSG00000105996,HOXA2
ENSG00000153814,JAZF1
ENSG00000255690,TRIL
ENSG00000272568,CTB-113D17.1
ENSG00000106069,CHN2
ENSG00000227014,FKBP14-AS1
ENSG00000106080,FKBP14
ENSG00000180354,MTURN
ENSG00000227017,AC007036.6
ENSG00000180233,ZNRF2
ENSG00000281404,LINC01176
ENSG00000272638,GS1-114I9.1
ENSG00000196295,GARS1-DT
ENSG00000263683,RP4-777O23.1
ENSG00000106125,MINDY4
ENSG00000106341,PPP1R17
ENSG00000105778,AVL9
ENSG00000273014,RP11-225B17.2
ENSG00000281332,LINC00997
ENSG00000164610,RP9
ENSG00000236494,RP11-89N17.4
ENSG00000164619,BMPER
ENSG00000287249,AC004800.1
ENSG00000287032,RP11-379H18.2
ENSG00000227544,AC018647.3
ENSG00000260070,RP11-182J23.1
ENSG00000164542,KIAA0895
ENSG00000237400,AC006960.7
ENSG00000136250,AOAH
ENSG00000272984,RP11-85E16.1
ENSG00000224101,ELMO1-AS1
ENSG00000187037,GPR141
ENSG00000086288,NME8
ENSG00000106483,SFRP4
ENSG00000010270,STARD3NL
ENSG00000227191,TRGC2
ENSG00000211689,TRGC1
ENSG00000231202,TRGVB
ENSG00000211694,TRGV10
ENSG00000211695,TRGV9
ENSG00000272908,RP11-121A8.1
ENSG00000249978,TRGV7
ENSG00000281103,TRG-AS1
ENSG00000211697,TRGV5
ENSG00000211701,TRGV1
ENSG00000078053,AMPH
ENSG00000188185,LINC00265
ENSG00000259826,RP11-467D6.1
ENSG00000065883,CDK13
ENSG00000175600,SUGCT
ENSG00000224116,INHBA-AS1
ENSG00000106571,GLI3
ENSG00000261019,RP11-111K18.2
ENSG00000002746,HECW1
ENSG00000136206,SPDYE1
ENSG00000228434,AC004951.6
ENSG00000164708,PGAM2
ENSG00000106624,AEBP1
ENSG00000015520,NPC1L1
ENSG00000158604,TMED4
ENSG00000146676,PURB
ENSG00000272768,RP4-673M15.1
ENSG00000136274,NACAD
ENSG00000164742,ADCY1
ENSG00000233539,AC011294.3
ENSG00000221845,C7orf65
ENSG00000158683,PKD1L1
ENSG00000183696,UPP1
ENSG00000179869,ABCA13
ENSG00000218305,CDC14C
ENSG00000286995,RP11-776E7.1
ENSG00000042813,ZPBP
ENSG00000164500,SPATA48
ENSG00000228005,AC020743.2
ENSG00000285165,CTC-736O2.1
ENSG00000287039,RP5-847G17.3
ENSG00000205628,LINC01446
ENSG00000286404,GS1-18A18.4
ENSG00000234707,SEC61G-DT
ENSG00000231394,RP11-310H4.3
ENSG00000129103,SUMF2
ENSG00000164776,PHKG1
ENSG00000185290,NUPR2
ENSG00000236299,RP11-340I6.7
ENSG00000226581,LINC02848
ENSG00000214652,ZNF727
ENSG00000234444,ZNF736
ENSG00000287985,RP11-468B6.4
ENSG00000173041,ZNF680
ENSG00000179406,LINC00174
ENSG00000273142,LINC02604
ENSG00000230358,SPDYE21
ENSG00000273448,RP11-166O4.6
ENSG00000236531,RP5-945F2.2
ENSG00000226829,RP5-945F2.3
ENSG00000225718,RP11-3P22.2
ENSG00000158321,AUTS2
ENSG00000277149,TYW1B
ENSG00000285886,CH17-264B6.5
ENSG00000274570,SPDYE10P
ENSG00000009950,MLXIPL
ENSG00000165171,METTL27
ENSG00000261467,RP11-731K22.1
ENSG00000049540,ELN
ENSG00000106665,CLIP2
ENSG00000006704,GTF2IRD1
ENSG00000263001,GTF2I
ENSG00000232729,AC083884.8
ENSG00000196275,GTF2IRD2
ENSG00000274070,CASTOR2
ENSG00000174428,GTF2IRD2B
ENSG00000277675,AC004878.2
ENSG00000263081,AC004878.8
ENSG00000106178,CCL24
ENSG00000106211,HSPB1
ENSG00000243566,UPK3B
ENSG00000185040,SPDYE16
ENSG00000186645,SPDYE17
ENSG00000135205,CCDC146
ENSG00000127951,FGL2
ENSG00000186088,GSAP
ENSG00000273341,RP5-899E9.1
ENSG00000127947,PTPN12
ENSG00000187391,MAGI2
ENSG00000285892,RP11-538D15.1
ENSG00000135218,CD36
ENSG00000170381,SEMA3E
ENSG00000198822,GRM3
ENSG00000233073,GRM3-AS1
ENSG00000164659,ELAPOR2
ENSG00000005471,ABCB4
ENSG00000085563,ABCB1
ENSG00000105784,RUNDC3B
ENSG00000075303,SLC25A40
ENSG00000228113,AC003991.3
ENSG00000127954,STEAP4
ENSG00000157214,STEAP2
ENSG00000105793,GTPBP10
ENSG00000157224,CLDN12
ENSG00000243144,RP11-115N4.1
ENSG00000127914,AKAP9
ENSG00000240720,LRRD1
ENSG00000243107,AC000120.7
ENSG00000157259,GATAD1
ENSG00000244055,AC007566.10
ENSG00000234545,FAM133B
ENSG00000105810,CDK6
ENSG00000287932,CTB-85C5.1
ENSG00000286742,CTB-85C5.2
ENSG00000237819,CDK6-AS1
ENSG00000205413,SAMD9
ENSG00000188175,HEPACAM2
ENSG00000127920,GNG11
ENSG00000127995,CASD1
ENSG00000158528,PPP1R9A
ENSG00000236197,PPP1R9A-AS1
ENSG00000005421,PON1
ENSG00000231170,AC002451.3
ENSG00000070669,ASNS
ENSG00000284707,RP5-1090P18.1
ENSG00000205356,TECPR1
ENSG00000106236,NPTX2
ENSG00000166448,TMEM130
ENSG00000185467,KPNA7
ENSG00000221909,FAM200A
ENSG00000106258,CYP3A5
ENSG00000160870,CYP3A7
ENSG00000273407,RP11-757A13.1
ENSG00000237640,RP4-604G5.1
ENSG00000286921,RP4-604G5.5
ENSG00000166508,MCM7
ENSG00000221838,AP4M1
ENSG00000213420,GPC2
ENSG00000213413,PVRIG
ENSG00000214300,SPDYE3
ENSG00000121716,PILRB
ENSG00000085514,PILRA
ENSG00000287631,CTB-161A2.8
ENSG00000078487,ZCWPW1
ENSG00000146834,MEPCE
ENSG00000241357,RP11-758P17.2
ENSG00000205307,SAP25
ENSG00000106333,PCOLCE
ENSG00000077080,ACTL6B
ENSG00000146830,GIGYF1
ENSG00000196411,EPHB4
ENSG00000236305,SLC12A9-AS1
ENSG00000274993,RP11-395B7.2
ENSG00000227053,MUC12-AS1
ENSG00000169871,TRIM56
ENSG00000167011,NAT16
ENSG00000232445,EMSLR
ENSG00000259294,CTA-339C12.1
ENSG00000272219,CTB-181H17.1
ENSG00000261535,CTA-305I2.1
ENSG00000160991,ORAI2
ENSG00000284981,UPK3BL2
ENSG00000285437,POLR2J3_ENSG00000285437
ENSG00000105808,RASA4
ENSG00000170615,SLC26A5
ENSG00000189056,RELN
ENSG00000225329,LHFPL3-AS2
ENSG00000228393,LINC01004
ENSG00000239569,KMT2E-AS1
ENSG00000272918,CTB-152G17.6
ENSG00000242154,RP4-778K6.3
ENSG00000185055,EFCAB10
ENSG00000146776,ATXN7L1
ENSG00000105835,NAMPT
ENSG00000272072,CTA-363E19.2
ENSG00000172209,GPR22
ENSG00000091137,SLC26A4
ENSG00000241764,AC002467.7
ENSG00000091136,LAMB1
ENSG00000273055,CTB-13F3.1
ENSG00000091128,LAMB4
ENSG00000177683,THAP5
ENSG00000225647,AC005487.2
ENSG00000006652,IFRD1
ENSG00000146802,TMEM168
ENSG00000164604,GPR85
ENSG00000128573,FOXP2
ENSG00000135269,TES
ENSG00000243243,AC073130.3
ENSG00000105974,CAV1
ENSG00000105976,MET
ENSG00000227199,ST7-AS1
ENSG00000214188,ST7-OT4
ENSG00000071243,ING3
ENSG00000008311,AASS
ENSG00000146809,ASB15
ENSG00000230442,ASB15-AS1
ENSG00000170807,LMOD2
ENSG00000106302,HYAL4
ENSG00000224897,POT1-AS1
ENSG00000197462,AC005276.1
ENSG00000224138,AC000123.4
ENSG00000174697,LEP
ENSG00000272915,RP11-62J1.4
ENSG00000106344,RBM28
ENSG00000224940,PRRT4
ENSG00000273270,RP11-212P7.2
ENSG00000271553,RP11-274B21.10
ENSG00000128617,OPN1SW
ENSG00000135253,KCP
ENSG00000128578,STRIP2
ENSG00000273329,RP11-448A19.1
ENSG00000106459,NRF1
ENSG00000186591,UBE2H
ENSG00000244036,RP11-306G20.1
ENSG00000128607,KLHDC10
ENSG00000146842,TMEM209
ENSG00000240571,RP11-775D22.3
ENSG00000270953,RP11-2E11.9
ENSG00000286214,COPG2IT1
ENSG00000213265,TSGA13
ENSG00000266265,KLF14
ENSG00000271522,RP11-36B6.1
ENSG00000285106,RP11-36B6.2
ENSG00000233559,LINC00513
ENSG00000226380,AC058791.1
ENSG00000271204,RP11-138A9.1
ENSG00000273319,RP11-138A9.2
ENSG00000231721,LINC-PINT
ENSG00000128585,MKLN1
ENSG00000236753,MKLN1-AS
ENSG00000273489,RP11-180C16.1
ENSG00000221866,PLXNA4
ENSG00000225144,AC018643.4
ENSG00000223436,AC011625.1
ENSG00000183470,FLJ40288
ENSG00000155530,LRGUK
ENSG00000231098,AC008154.4
ENSG00000273297,RP11-38M8.1
ENSG00000198074,AKR1B10
ENSG00000224375,AC009276.4
ENSG00000122786,CALD1
ENSG00000286458,RP11-221G19.1
ENSG00000146856,AGBL3
ENSG00000272941,RP11-134L10.1
ENSG00000287733,RP11-134L10.2
ENSG00000231794,AC009542.2
ENSG00000146857,STRA8
ENSG00000080802,CNOT4
ENSG00000155561,NUP205
ENSG00000164707,SLC13A4
ENSG00000224746,AC015987.1
ENSG00000234352,AC009264.1
ENSG00000157680,DGKI
ENSG00000122787,AKR1D1
ENSG00000146858,ZC3HAV1L
ENSG00000105939,ZC3HAV1
ENSG00000157741,UBN2
ENSG00000064393,HIPK2
ENSG00000059377,TBXAS1
ENSG00000146955,RAB19
ENSG00000146966,DENND2A
ENSG00000240889,NDUFB2-AS1
ENSG00000157764,BRAF
ENSG00000261570,AGK-DT
ENSG00000257093,DENND11
ENSG00000228775,WEE2-AS1
ENSG00000127364,TAS2R4
ENSG00000127366,TAS2R5
ENSG00000257335,MGAM
ENSG00000257743,MGAM2
ENSG00000241881,U66059.58
ENSG00000211707,TRBV7-1
ENSG00000211714,TRBV7-3
ENSG00000244661,TRBV12-1
ENSG00000211721,TRBV6-5
ENSG00000211725,TRBV5-5
ENSG00000253188,TRBV6-7
ENSG00000276953,TRBV12-4
ENSG00000275158,TRBV12-5
ENSG00000276819,TRBV15
ENSG00000275243,TRBV16
ENSG00000277880,TRBV17
ENSG00000251578,TRBV21-1
ENSG00000211749,TRBV23-1
ENSG00000270672,MTRNR2L6
ENSG00000241911,TRBVB
ENSG00000282173,TRBJ1-5
ENSG00000211751,TRBC1
ENSG00000211764,TRBJ2-1
ENSG00000211772,TRBC2
ENSG00000237254,TRBV30
ENSG00000197993,KEL
ENSG00000106144,CASP2
ENSG00000188037,CLCN1
ENSG00000159840,ZYX
ENSG00000185899,TAS2R60
ENSG00000283528,TCAF2C
ENSG00000271321,CTAGE6
ENSG00000213215,OR2F1
ENSG00000221933,OR2A25
ENSG00000221858,OR2A12
ENSG00000050327,ARHGEF5
ENSG00000236795,CNTNAP2-AS1
ENSG00000106462,EZH2
ENSG00000286180,RP11-731B4.2
ENSG00000281189,GHET1
ENSG00000204947,ZNF425
ENSG00000197024,ZNF398
ENSG00000261842,RP11-143I21.1
ENSG00000273011,RP11-728K20.3
ENSG00000241449,RP11-545G3.1
ENSG00000188707,ZBED6CL
ENSG00000106538,RARRES2
ENSG00000196456,ZNF775
ENSG00000242258,LINC00996
ENSG00000171115,GIMAP8
ENSG00000179144,GIMAP7
ENSG00000133574,GIMAP4
ENSG00000002933,TMEM176A
ENSG00000002726,AOC1
ENSG00000055118,KCNH2
ENSG00000243433,RP11-148K1.10
ENSG00000213199,ASIC3
ENSG00000278685,IQCA1L
ENSG00000272661,RP4-548D19.3
ENSG00000106617,PRKAG2
ENSG00000242048,RP13-452N2.1
ENSG00000229591,RP5-981O7.2
ENSG00000055609,KMT2C
ENSG00000234722,LINC01287
ENSG00000214106,PAXIP1-AS2
ENSG00000273183,RP11-5C23.2
ENSG00000273117,INSIG1-DT
ENSG00000218672,AC008060.7
ENSG00000164690,SHH
ENSG00000224903,RNF32-AS1
ENSG00000230033,RP5-1121A15.3
ENSG00000130675,MNX1
ENSG00000234210,AC006372.4
ENSG00000155093,PTPRN2
ENSG00000222012,AC005481.5
ENSG00000285821,RP11-452C13.2
ENSG00000232715,LINC01022
ENSG00000117868,ESYT2
ENSG00000126870,DYNC2I1
ENSG00000231419,LINC00689
ENSG00000106018,VIPR2
ENSG00000273402,RP5-855D21.2
ENSG00000104714,ERICH1
ENSG00000198010,DLGAP2
ENSG00000282021,CTD-2336O2.3
ENSG00000287464,CTD-2336O2.5
ENSG00000104728,ARHGEF10
ENSG00000253764,RP11-439C15.4
ENSG00000036448,MYOM2
ENSG00000277526,RP11-378A12.1
ENSG00000254319,RP11-134O21.1
ENSG00000253853,GS1-57L11.1
ENSG00000287740,GS1-57L11.2
ENSG00000288580,GS1-57L11.3
ENSG00000091879,ANGPT2
ENSG00000288076,RP11-16G12.1
ENSG00000271743,CTD-2541M15.3
ENSG00000245857,GS1-24F4.2
ENSG00000186562,DEFB105A
ENSG00000253893,FAM85B
ENSG00000253774,CTD-3023L14.1
ENSG00000253958,CLDN23
ENSG00000254367,RP11-211C9.1
ENSG00000173281,PPP1R3B
ENSG00000254340,RP11-10A14.3
ENSG00000260093,RP11-1E4.1
ENSG00000253678,RP11-981G7.3
ENSG00000253649,PRSS51
ENSG00000171056,SOX7
ENSG00000269918,AF131215.9
ENSG00000255310,AF131215.2
ENSG00000254936,AF131215.3
ENSG00000254556,AF131215.4
ENSG00000270076,AF131215.8
ENSG00000280273,AF131216.7
ENSG00000104643,MTMR9
ENSG00000246477,AF131216.6
ENSG00000284957,AF131216.8
ENSG00000255052,FAM66D
ENSG00000227888,FAM66A
ENSG00000145002,FAM86B2
ENSG00000283674,RP11-419I17.1
ENSG00000270154,RP11-419I17.2
ENSG00000287134,RP11-183J19.1
ENSG00000253932,RP11-10C8.2
ENSG00000104219,ZDHHC2
ENSG00000198791,CNOT7
ENSG00000003987,MTMR7
ENSG00000129422,MTUS1
ENSG00000253168,RP11-326L2.1
ENSG00000078674,PCM1
ENSG00000245281,CTD-2547L16.1
ENSG00000147408,CSGALNACT1
ENSG00000254092,RP11-369E15.3
ENSG00000254040,RP11-421P23.2
ENSG00000168546,GFRA2
ENSG00000130227,XPO7
ENSG00000158863,FAM160B2
ENSG00000168487,BMP1
ENSG00000197181,PIWIL2
ENSG00000251034,RP11-582J16.4
ENSG00000253200,RP11-582J16.5
ENSG00000261026,CTD-3247F14.2
ENSG00000248738,RP11-87E22.2
ENSG00000253142,RP11-87E22.1
ENSG00000173535,TNFRSF10C
ENSG00000246582,RP11-1149O23.3
ENSG00000250714,RP11-1149O23.4
ENSG00000253837,RP11-177H13.2
ENSG00000147454,SLC25A37
ENSG00000104722,NEFM
ENSG00000287185,RP11-69M11.1
ENSG00000147459,DOCK5
ENSG00000147437,GNRH1
ENSG00000253430,RP11-14I17.2
ENSG00000240694,PNMA2
ENSG00000015592,STMN4
ENSG00000120885,CLU
ENSG00000168081,PNOC
ENSG00000286804,RP11-181B11.3
ENSG00000104290,FZD3
ENSG00000012232,EXTL3
ENSG00000246339,EXTL3-AS1
ENSG00000254034,INTS9-AS1
ENSG00000259366,CTD-2647L4.4
ENSG00000259607,CTD-2647L4.5
ENSG00000253632,RP11-486M23.1
ENSG00000253490,LINC02099
ENSG00000272256,RP11-489E7.4
ENSG00000177669,MBOAT4
ENSG00000271869,DCTN6-DT
ENSG00000253708,RP11-51J9.4
ENSG00000285669,RP11-51J9.7
ENSG00000272375,RP11-51J9.6
ENSG00000157110,RBPMS
ENSG00000253457,SMIM18
ENSG00000104691,UBXN8
ENSG00000165392,WRN
ENSG00000157168,NRG1
ENSG00000133874,RNF122
ENSG00000156687,UNC5D
ENSG00000253363,RP11-962G15.1
ENSG00000253181,RP11-863K10.2
ENSG00000183154,RP11-863K10.7
ENSG00000156675,RAB11FIP1
ENSG00000260949,KB-1836B5.1
ENSG00000253356,RP11-90P5.2
ENSG00000285632,RP11-90P5.10
ENSG00000272092,RP11-350N15.5
ENSG00000077782,FGFR1
ENSG00000255201,RP11-350N15.4
ENSG00000253361,RP11-675F6.4
ENSG00000254321,RP11-495O10.1
ENSG00000253586,RP11-723D22.2
ENSG00000253829,RP11-723D22.3
ENSG00000169499,PLEKHA2
ENSG00000253645,CTD-2544N14.3
ENSG00000169495,HTRA4
ENSG00000168615,ADAM9
ENSG00000131203,IDO1
ENSG00000188676,IDO2
ENSG00000165061,ZMAT4
ENSG00000287535,RP11-360L9.9
ENSG00000083168,KAT6A
ENSG00000271938,RP11-589C21.6
ENSG00000261449,RP11-589C21.5
ENSG00000104368,PLAT
ENSG00000168575,SLC20A2
ENSG00000120925,RNF170
ENSG00000269924,RP11-697N18.4
ENSG00000221869,CEBPD
ENSG00000287959,RP11-113H14.3
ENSG00000147481,SNTG1
ENSG00000147485,PXDNL
ENSG00000272076,RP11-11C20.3
ENSG00000168300,PCMTD1
ENSG00000253475,RP11-110G21.2
ENSG00000254314,RP11-26M5.3
ENSG00000023287,RB1CC1
ENSG00000271555,CTD-3214K23.1
ENSG00000237807,RP11-400K9.4
ENSG00000147509,RGS20
ENSG00000206579,XKR4
ENSG00000253603,CERNA3
ENSG00000272343,RP11-140I16.3
ENSG00000254254,RP11-17A4.2
ENSG00000246430,LINC00968
ENSG00000253301,LINC01606
ENSG00000254139,CTD-2339F6.1
ENSG00000205293,LINC01602
ENSG00000253376,RP11-44D19.1
ENSG00000253116,RP11-648L3.2
ENSG00000254048,RP11-328K2.1
ENSG00000178538,CA8
ENSG00000255321,RP11-91I20.4
ENSG00000171316,CHD7
ENSG00000254802,AC022182.3
ENSG00000177182,CLVS1
ENSG00000240915,RP11-659E9.2
ENSG00000261542,RP11-16E18.3
ENSG00000253894,RP11-45K10.2
ENSG00000253554,LINC01414
ENSG00000253734,LINC01289
ENSG00000272010,CTD-3025N20.3
ENSG00000205268,PDE7A
ENSG00000147570,DNAJC5B
ENSG00000253190,AC084082.3
ENSG00000246145,RRS1-AS1
ENSG00000147576,ADHFE1
ENSG00000169085,VXN
ENSG00000185697,MYBL1
ENSG00000175073,VCPIP1
ENSG00000288596,C8orf44
ENSG00000104205,SGK3
ENSG00000178460,MCMDC2
ENSG00000245910,SNHG6
ENSG00000104218,CSPP1
ENSG00000271966,ARFGEF1-DT
ENSG00000165084,C8orf34
ENSG00000254337,RP11-865I6.2
ENSG00000147596,PRDM14
ENSG00000067167,TRAM1
ENSG00000147592,LACTB2
ENSG00000221947,XKR9
ENSG00000104313,EYA1
ENSG00000253317,RP11-142A23.1
ENSG00000147601,TERF1
ENSG00000253636,RP11-531A24.5
ENSG00000121039,RDH10
ENSG00000253235,RP11-434I12.4
ENSG00000253302,STAU2-AS1
ENSG00000254538,RP11-463D19.1
ENSG00000104343,UBE2W
ENSG00000254288,RP11-6I2.3
ENSG00000253712,LINC02886
ENSG00000287352,RP11-202L1.1
ENSG00000254300,LINC01111
ENSG00000254001,RP11-91P17.1
ENSG00000260398,RP11-594N15.3
ENSG00000286675,RP11-594N15.4
ENSG00000164683,HEY1
ENSG00000272518,RP11-26J3.3
ENSG00000254205,RP11-92K15.1
ENSG00000251867,RP11-48B3.5
ENSG00000205189,ZBTB10
ENSG00000254162,RP11-48B3.3
ENSG00000260317,RP11-48B3.4
ENSG00000286763,RP11-62E9.2
ENSG00000076641,PAG1
ENSG00000254177,RP11-1149M10.1
ENSG00000253214,RP11-1149M10.2
ENSG00000253598,SLC10A5
ENSG00000104497,SNX16
ENSG00000254689,LINC02235
ENSG00000253898,LINC01419
ENSG00000254202,RP11-120I21.2
ENSG00000133739,LRRCC1
ENSG00000260493,RP11-219B4.7
ENSG00000133740,E2F5
ENSG00000258256,RP11-219B4.5
ENSG00000164879,CA3
ENSG00000104267,CA2
ENSG00000285768,LINC02849
ENSG00000123124,WWP1
ENSG00000170289,CNGB3
ENSG00000271156,RP11-642C5.1
ENSG00000104327,CALB1
ENSG00000254180,AB015752.3
ENSG00000253394,LINC00534
ENSG00000253799,LINC01030
ENSG00000180694,TMEM64
ENSG00000246792,RP11-68L18.1
ENSG00000123119,NECAB1
ENSG00000254251,RP11-662G23.1
ENSG00000254219,GS1-251I9.2
ENSG00000253738,OTUD6B-AS1
ENSG00000155100,OTUD6B
ENSG00000253177,RP11-100L22.1
ENSG00000271971,CTD-2006H14.2
ENSG00000253854,RP11-10N23.2
ENSG00000183808,RBM12B
ENSG00000253848,RP11-10N23.5
ENSG00000164953,TMEM67
ENSG00000265817,FSBP
ENSG00000253878,RP11-347C18.3
ENSG00000253872,RP11-90D11.1
ENSG00000270077,KB-1958F4.1
ENSG00000180543,TSPYL5
ENSG00000245970,KB-1208A12.3
ENSG00000104356,POP1
ENSG00000253948,VPS13B-DT
ENSG00000132549,VPS13B
ENSG00000287952,RP11-932B15.2
ENSG00000034677,RNF19A
ENSG00000253842,KB-173C10.1
ENSG00000253666,KB-1615E4.2
ENSG00000254364,KB-1615E4.3
ENSG00000186106,ANKRD46
ENSG00000260368,RP11-521I2.3
ENSG00000253395,KB-1460A1.1
ENSG00000261087,ZNNT1
ENSG00000271882,KB-1410C5.5
ENSG00000253282,KB-1410C5.3
ENSG00000083307,GRHL2
ENSG00000253629,KB-1107E3.1
ENSG00000048392,RRM2B
ENSG00000246263,UBR5-AS1
ENSG00000104517,UBR5
ENSG00000155090,KLF10
ENSG00000283959,KB-1042C11.5
ENSG00000253263,KB-1507C5.3
ENSG00000164932,CTHRC1
ENSG00000261670,RP11-1C8.5
ENSG00000176406,RIMS2
ENSG00000147647,DPYS
ENSG00000147650,LRP12
ENSG00000169946,ZFPM2
ENSG00000253582,RP11-649G15.2
ENSG00000253754,RP11-35G22.1
ENSG00000253796,RP11-1084E5.1
ENSG00000253877,LINC01608
ENSG00000164796,CSMD3
ENSG00000104447,TRPS1
ENSG00000287826,RP11-536K17.2
ENSG00000164754,RAD21
ENSG00000205002,AARD
ENSG00000177570,SAMD12
ENSG00000225885,AC023590.1
ENSG00000136999,CCN3
ENSG00000064313,TAF2
ENSG00000245330,KB-1471A8.1
ENSG00000187955,COL14A1
ENSG00000172167,MTBP
ENSG00000259631,RP11-557C18.4
ENSG00000253607,RP11-557C18.3
ENSG00000156787,TBC1D31
ENSG00000147689,FAM83A
ENSG00000204949,FAM83A-AS1
ENSG00000253286,CTD-2552K11.2
ENSG00000176853,FAM91A1
ENSG00000214803,RP11-37N22.1
ENSG00000253227,RP11-383J24.1
ENSG00000164983,TMEM65
ENSG00000245149,RNF139-AS1
ENSG00000253106,RP11-158K1.3
ENSG00000170873,MTSS1
ENSG00000255491,RP11-1082L8.3
ENSG00000253513,RP11-6D1.3
ENSG00000104549,SQLE
ENSG00000245164,LINC00861
ENSG00000253220,RP11-103H7.2
ENSG00000254166,CASC19
ENSG00000282961,PRNCR1
ENSG00000287781,RP11-382A18.5
ENSG00000280997,CCAT2
ENSG00000286266,RP11-367L7.1
ENSG00000286010,RP11-1136L8.3
ENSG00000249375,CASC11
ENSG00000254275,LINC00824
ENSG00000254317,RP11-473O4.5
ENSG00000254263,RP11-473O4.4
